"altura_tot","diametro","inclinacio","nombre_com"
6,20,5,"Jacarandá"
7,20,0,"Jacarandá"
6,22,16,"Jacarandá"
12,45,5,"Jacarandá"
7,24,0,"Ceibo"
12,34,12,"Jacarandá"
10,50,5,"Ceibo"
12,32,8,"Jacarandá"
8,16,10,"Jacarandá"
15,42,6,"Jacarandá"
19,49,3,"Jacarandá"
17,32,11,"Jacarandá"
22,53,0,"Jacarandá"
3,16,45,"Ceibo"
8,18,0,"Jacarandá"
12,34,12,"Jacarandá"
22,35,0,"Pindó"
22,38,0,"Jacarandá"
22,25,0,"Jacarandá"
24,28,0,"Pindó"
8,34,10,"Ceibo"
4,15,0,"Jacarandá"
9,16,6,"Jacarandá"
9,21,0,"Jacarandá"
9,29,12,"Jacarandá"
15,45,0,"Jacarandá"
13,27,0,"Pindó"
15,32,0,"Pindó"
17,26,0,"Pindó"
10,27,0,"Pindó"
5,18,28,"Ceibo"
15,27,0,"Pindó"
12,21,0,"Pindó"
6,36,50,"Ceibo"
10,76,0,"Ceibo"
19,60,9,"Eucalipto"
9,22,6,"Pindó"
5,25,10,"Ceibo"
6,30,0,"Ceibo"
19,35,19,"Jacarandá"
41,171,0,"Eucalipto"
2,4,0,"Eucalipto"
14,36,6,"Jacarandá"
23,96,11,"Eucalipto"
20,30,0,"Jacarandá"
13,78,5,"Jacarandá"
10,25,0,"Ceibo"
12,17,0,"Jacarandá"
6,15,0,"Jacarandá"
25,60,0,"Eucalipto"
19,13,0,"Eucalipto"
8,28,23,"Jacarandá"
18,62,10,"Jacarandá"
28,213,0,"Eucalipto"
25,118,0,"Eucalipto"
8,25,0,"Pindó"
7,27,0,"Pindó"
3,39,0,"Pindó"
16,33,0,"Pindó"
9,20,0,"Pindó"
9,17,0,"Pindó"
10,22,0,"Pindó"
8,26,16,"Jacarandá"
14,38,10,"Jacarandá"
5,43,15,"Jacarandá"
15,28,7,"Jacarandá"
17,44,5,"Jacarandá"
30,95,0,"Eucalipto"
21,50,21,"Eucalipto"
9,22,8,"Jacarandá"
9,15,5,"Jacarandá"
9,18,15,"Jacarandá"
29,64,0,"Eucalipto"
35,118,0,"Eucalipto"
30,45,4,"Eucalipto"
35,66,17,"Eucalipto"
30,170,0,"Eucalipto"
28,122,3,"Eucalipto"
31,92,7,"Eucalipto"
11,47,0,"Jacarandá"
3,6,10,"Jacarandá"
3,5,7,"Jacarandá"
18,55,0,"Jacarandá"
18,50,0,"Jacarandá"
18,48,0,"Jacarandá"
4,15,0,"Ceibo"
9,19,0,"Pindó"
13,20,5,"Jacarandá"
13,21,15,"Jacarandá"
9,19,0,"Jacarandá"
8,24,43,"Jacarandá"
8,18,25,"Jacarandá"
6,20,3,"Pindó"
21,70,15,"Eucalipto"
13,60,10,"Jacarandá"
13,25,0,"Pindó"
16,65,35,"Jacarandá"
6,23,0,"Pindó"
12,26,20,"Jacarandá"
9,19,26,"Jacarandá"
9,22,14,"Jacarandá"
9,21,0,"Jacarandá"
10,24,0,"Jacarandá"
7,17,0,"Jacarandá"
9,16,15,"Jacarandá"
12,23,15,"Jacarandá"
13,26,0,"Jacarandá"
8,19,19,"Jacarandá"
2,5,0,"Jacarandá"
7,14,0,"Jacarandá"
12,53,14,"Jacarandá"
3,14,0,"Pindó"
15,54,6,"Ceibo"
18,47,10,"Ceibo"
16,34,0,"Pindó"
14,20,0,"Jacarandá"
22,90,0,"Eucalipto"
15,20,0,"Eucalipto"
17,45,0,"Eucalipto"
6,20,0,"Jacarandá"
5,32,0,"Ceibo"
10,30,18,"Jacarandá"
10,22,0,"Jacarandá"
10,26,18,"Jacarandá"
1,6,0,"Ceibo"
7,25,11,"Jacarandá"
14,18,21,"Jacarandá"
3,4,0,"Jacarandá"
10,28,10,"Jacarandá"
9,25,10,"Jacarandá"
11,24,0,"Pindó"
11,29,0,"Pindó"
20,65,0,"Jacarandá"
9,27,16,"Jacarandá"
4,10,13,"Ceibo"
8,30,0,"Pindó"
2,4,0,"Jacarandá"
15,40,4,"Pindó"
3,4,0,"Jacarandá"
4,4,0,"Jacarandá"
15,65,0,"Jacarandá"
8,18,0,"Jacarandá"
12,15,7,"Jacarandá"
11,25,8,"Jacarandá"
9,23,27,"Jacarandá"
18,32,4,"Pindó"
5,21,0,"Ceibo"
9,20,0,"Pindó"
12,27,15,"Jacarandá"
12,24,14,"Jacarandá"
12,25,0,"Jacarandá"
16,60,0,"Ceibo"
24,110,0,"Eucalipto"
5,10,0,"Jacarandá"
9,16,20,"Jacarandá"
14,27,12,"Jacarandá"
10,28,23,"Jacarandá"
27,98,0,"Eucalipto"
3,10,0,"Jacarandá"
5,10,0,"Jacarandá"
14,24,0,"Pindó"
10,50,38,"Ceibo"
12,30,0,"Pindó"
12,26,0,"Pindó"
15,32,0,"Pindó"
15,44,0,"Pindó"
3,15,0,"Jacarandá"
3,15,0,"Jacarandá"
3,15,0,"Jacarandá"
4,15,7,"Jacarandá"
4,15,7,"Jacarandá"
4,15,0,"Jacarandá"
4,15,0,"Jacarandá"
4,15,0,"Jacarandá"
2,3,6,"Jacarandá"
29,90,0,"Eucalipto"
7,17,16,"Eucalipto"
10,30,0,"Ceibo"
27,60,0,"Eucalipto"
26,45,0,"Eucalipto"
3,25,10,"Ceibo"
25,80,0,"Eucalipto"
14,30,0,"Eucalipto"
14,26,4,"Eucalipto"
22,70,0,"Eucalipto"
23,60,0,"Eucalipto"
24,50,0,"Eucalipto"
13,25,0,"Eucalipto"
15,50,8,"Eucalipto"
15,40,0,"Eucalipto"
17,40,0,"Eucalipto"
18,67,5,"Eucalipto"
17,45,0,"Eucalipto"
15,25,0,"Eucalipto"
18,40,0,"Eucalipto"
15,25,24,"Eucalipto"
1,10,0,"Ceibo"
21,80,0,"Eucalipto"
20,72,0,"Eucalipto"
15,36,0,"Eucalipto"
12,34,0,"Jacarandá"
28,80,0,"Eucalipto"
22,45,6,"Eucalipto"
25,50,0,"Eucalipto"
24,80,0,"Eucalipto"
28,70,0,"Eucalipto"
25,60,0,"Eucalipto"
26,70,0,"Eucalipto"
23,50,0,"Eucalipto"
25,115,0,"Eucalipto"
27,90,0,"Eucalipto"
30,110,0,"Eucalipto"
25,70,0,"Eucalipto"
30,110,0,"Eucalipto"
21,70,0,"Eucalipto"
14,30,0,"Eucalipto"
26,70,0,"Eucalipto"
26,70,0,"Eucalipto"
14,33,0,"Pindó"
15,36,0,"Ceibo"
9,40,0,"Jacarandá"
3,10,0,"Pindó"
16,32,0,"Eucalipto"
15,28,0,"Eucalipto"
23,100,0,"Eucalipto"
6,22,12,"Jacarandá"
14,54,0,"Eucalipto"
14,120,0,"Ceibo"
10,34,0,"Pindó"
15,40,0,"Eucalipto"
15,20,0,"Eucalipto"
15,50,0,"Eucalipto"
15,40,0,"Eucalipto"
3,12,28,"Ceibo"
4,10,6,"Jacarandá"
5,10,0,"Jacarandá"
15,46,12,"Eucalipto"
15,60,8,"Jacarandá"
15,40,0,"Jacarandá"
16,43,8,"Jacarandá"
16,58,6,"Jacarandá"
12,30,0,"Jacarandá"
8,30,0,"Jacarandá"
3,30,0,"Ceibo"
1,10,0,"Ceibo"
4,10,0,"Jacarandá"
4,10,0,"Jacarandá"
6,20,6,"Jacarandá"
7,20,0,"Jacarandá"
2,2,5,"Jacarandá"
5,64,0,"Ceibo"
9,28,16,"Jacarandá"
6,50,0,"Ceibo"
7,30,0,"Jacarandá"
7,30,0,"Jacarandá"
7,25,10,"Jacarandá"
7,25,10,"Jacarandá"
6,25,6,"Jacarandá"
6,25,6,"Jacarandá"
6,25,0,"Jacarandá"
9,25,0,"Eucalipto"
9,25,0,"Eucalipto"
23,115,0,"Eucalipto"
7,28,0,"Pindó"
1,60,0,"Eucalipto"
14,43,0,"Pindó"
6,51,14,"Ceibo"
9,15,0,"Pindó"
6,9,4,"Jacarandá"
4,45,50,"Ceibo"
7,120,0,"Ceibo"
3,26,0,"Ceibo"
9,25,15,"Jacarandá"
15,31,0,"Pindó"
8,23,4,"Pindó"
6,19,0,"Pindó"
9,23,0,"Jacarandá"
17,40,7,"Eucalipto"
14,66,4,"Eucalipto"
4,15,5,"Ceibo"
6,27,0,"Ceibo"
6,20,0,"Ceibo"
7,25,0,"Ceibo"
7,30,0,"Ceibo"
6,25,0,"Ceibo"
6,26,0,"Ceibo"
6,25,0,"Ceibo"
6,24,0,"Ceibo"
7,25,0,"Ceibo"
6,22,0,"Ceibo"
25,90,0,"Eucalipto"
6,7,9,"Jacarandá"
10,28,2,"Eucalipto"
4,27,0,"Jacarandá"
24,90,0,"Eucalipto"
6,28,0,"Ceibo"
10,50,0,"Ceibo"
6,30,0,"Ceibo"
6,30,0,"Ceibo"
7,21,5,"Jacarandá"
7,25,0,"Jacarandá"
4,22,0,"Ceibo"
4,18,0,"Ceibo"
5,30,20,"Ceibo"
6,34,18,"Ceibo"
8,20,0,"Jacarandá"
5,32,0,"Ceibo"
5,30,0,"Ceibo"
5,35,0,"Ceibo"
12,32,4,"Jacarandá"
7,18,0,"Eucalipto"
12,34,6,"Eucalipto"
10,27,0,"Jacarandá"
10,27,0,"Jacarandá"
10,27,0,"Jacarandá"
10,27,0,"Jacarandá"
10,27,0,"Jacarandá"
7,20,0,"Jacarandá"
3,8,0,"Jacarandá"
6,35,7,"Ceibo"
6,22,0,"Pindó"
5,18,0,"Pindó"
6,22,0,"Pindó"
7,20,0,"Pindó"
21,35,0,"Jacarandá"
18,45,14,"Jacarandá"
3,6,0,"Jacarandá"
5,11,3,"Jacarandá"
5,10,0,"Jacarandá"
2,15,10,"Ceibo"
4,7,3,"Jacarandá"
8,25,6,"Jacarandá"
3,4,0,"Jacarandá"
5,11,0,"Jacarandá"
17,26,0,"Pindó"
4,17,6,"Jacarandá"
6,9,2,"Jacarandá"
15,35,20,"Eucalipto"
16,100,28,"Eucalipto"
10,22,0,"Pindó"
16,13,18,"Pindó"
20,48,0,"Pindó"
11,29,0,"Pindó"
15,26,8,"Pindó"
3,35,42,"Ceibo"
3,27,0,"Ceibo"
9,34,0,"Ceibo"
10,38,10,"Ceibo"
9,45,6,"Ceibo"
9,84,28,"Ceibo"
22,52,0,"Eucalipto"
19,90,0,"Ceibo"
14,52,13,"Jacarandá"
14,39,0,"Jacarandá"
14,51,12,"Jacarandá"
16,48,0,"Jacarandá"
16,38,5,"Jacarandá"
13,47,4,"Jacarandá"
13,64,2,"Jacarandá"
15,42,0,"Jacarandá"
14,60,14,"Jacarandá"
16,65,15,"Jacarandá"
16,52,10,"Jacarandá"
16,44,0,"Jacarandá"
12,53,24,"Jacarandá"
10,22,0,"Pindó"
12,30,8,"Jacarandá"
8,22,3,"Pindó"
7,30,0,"Jacarandá"
3,8,0,"Jacarandá"
9,60,0,"Jacarandá"
8,45,0,"Jacarandá"
21,58,1,"Jacarandá"
10,55,12,"Jacarandá"
6,18,6,"Jacarandá"
16,53,0,"Jacarandá"
11,19,0,"Jacarandá"
1,18,9,"Ceibo"
7,22,10,"Jacarandá"
12,36,6,"Jacarandá"
13,75,5,"Jacarandá"
13,24,0,"Pindó"
5,24,10,"Ceibo"
5,36,5,"Ceibo"
6,16,6,"Jacarandá"
12,26,0,"Jacarandá"
10,15,5,"Jacarandá"
18,63,0,"Eucalipto"
20,40,0,"Eucalipto"
17,23,6,"Eucalipto"
29,230,0,"Eucalipto"
25,140,0,"Eucalipto"
1,2,6,"Jacarandá"
2,2,6,"Jacarandá"
2,5,6,"Jacarandá"
19,182,0,"Eucalipto"
22,42,15,"Jacarandá"
12,40,2,"Jacarandá"
22,48,6,"Jacarandá"
2,7,0,"Ceibo"
9,18,16,"Jacarandá"
6,12,25,"Jacarandá"
7,16,12,"Ceibo"
10,85,0,"Eucalipto"
21,76,0,"Eucalipto"
11,41,0,"Jacarandá"
9,32,0,"Pindó"
11,30,0,"Pindó"
11,36,0,"Pindó"
12,38,0,"Pindó"
5,11,15,"Jacarandá"
2,25,0,"Ceibo"
14,36,0,"Jacarandá"
6,38,0,"Ceibo"
3,7,0,"Jacarandá"
4,7,0,"Jacarandá"
4,6,15,"Jacarandá"
4,8,0,"Jacarandá"
3,6,0,"Jacarandá"
4,8,7,"Jacarandá"
2,4,0,"Jacarandá"
6,21,13,"Pindó"
8,21,9,"Pindó"
2,3,2,"Jacarandá"
2,3,10,"Jacarandá"
16,51,3,"Jacarandá"
7,63,0,"Ceibo"
7,23,0,"Pindó"
6,16,0,"Jacarandá"
8,20,0,"Jacarandá"
14,61,13,"Jacarandá"
13,54,0,"Jacarandá"
8,10,6,"Jacarandá"
8,17,13,"Jacarandá"
13,51,11,"Jacarandá"
4,16,0,"Jacarandá"
6,21,55,"Jacarandá"
6,116,9,"Jacarandá"
25,98,0,"Eucalipto"
8,19,4,"Pindó"
6,18,35,"Jacarandá"
8,62,0,"Ceibo"
5,48,0,"Ceibo"
8,55,0,"Ceibo"
12,36,3,"Jacarandá"
4,62,0,"Ceibo"
13,45,10,"Jacarandá"
6,24,0,"Pindó"
12,26,6,"Jacarandá"
5,50,0,"Ceibo"
4,40,0,"Ceibo"
10,27,7,"Jacarandá"
11,39,0,"Jacarandá"
5,31,0,"Ceibo"
4,26,20,"Ceibo"
3,7,0,"Jacarandá"
2,3,0,"Jacarandá"
6,19,0,"Pindó"
4,35,0,"Ceibo"
3,22,0,"Ceibo"
3,10,0,"Ceibo"
2,15,0,"Ceibo"
5,26,0,"Ceibo"
3,4,0,"Jacarandá"
6,15,0,"Pindó"
4,24,0,"Pindó"
3,6,6,"Jacarandá"
3,6,10,"Jacarandá"
10,23,0,"Pindó"
4,24,5,"Ceibo"
2,6,27,"Ceibo"
2,22,0,"Ceibo"
10,10,0,"Jacarandá"
3,28,0,"Ceibo"
3,20,0,"Ceibo"
2,22,0,"Ceibo"
3,4,0,"Jacarandá"
6,22,0,"Pindó"
3,50,17,"Ceibo"
5,18,0,"Pindó"
6,22,0,"Pindó"
4,3,0,"Jacarandá"
7,27,5,"Pindó"
5,52,0,"Ceibo"
5,18,0,"Pindó"
4,21,0,"Ceibo"
3,18,0,"Ceibo"
6,19,4,"Pindó"
5,20,6,"Pindó"
5,25,0,"Jacarandá"
3,4,0,"Jacarandá"
2,5,0,"Jacarandá"
2,3,0,"Jacarandá"
9,21,4,"Pindó"
5,26,0,"Ceibo"
2,10,20,"Ceibo"
2,2,0,"Jacarandá"
3,7,0,"Jacarandá"
3,5,0,"Jacarandá"
3,20,0,"Ceibo"
8,20,3,"Pindó"
10,18,22,"Jacarandá"
12,28,0,"Jacarandá"
18,50,0,"Eucalipto"
6,10,27,"Jacarandá"
10,19,14,"Jacarandá"
7,12,9,"Jacarandá"
7,15,0,"Jacarandá"
16,40,10,"Jacarandá"
12,27,12,"Jacarandá"
4,19,0,"Jacarandá"
7,24,0,"Ceibo"
7,23,0,"Ceibo"
8,18,3,"Jacarandá"
13,30,0,"Jacarandá"
15,40,10,"Jacarandá"
21,36,0,"Pindó"
3,18,0,"Ceibo"
17,42,15,"Jacarandá"
4,20,20,"Ceibo"
19,105,10,"Jacarandá"
13,56,0,"Jacarandá"
17,21,9,"Pindó"
17,23,4,"Pindó"
18,32,0,"Pindó"
19,26,9,"Pindó"
7,30,22,"Jacarandá"
7,30,22,"Jacarandá"
7,30,22,"Jacarandá"
3,10,0,"Ceibo"
3,10,0,"Ceibo"
3,10,0,"Ceibo"
3,10,0,"Ceibo"
3,10,0,"Ceibo"
3,10,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
5,27,0,"Ceibo"
7,22,0,"Jacarandá"
7,22,0,"Jacarandá"
7,22,0,"Jacarandá"
7,22,0,"Jacarandá"
7,22,0,"Jacarandá"
7,22,0,"Jacarandá"
7,22,0,"Jacarandá"
7,22,0,"Jacarandá"
7,22,0,"Jacarandá"
5,10,0,"Jacarandá"
5,10,0,"Jacarandá"
5,10,0,"Jacarandá"
5,10,0,"Jacarandá"
5,10,0,"Jacarandá"
5,10,0,"Jacarandá"
5,15,0,"Ceibo"
5,15,0,"Ceibo"
5,15,0,"Ceibo"
5,15,0,"Ceibo"
5,15,0,"Ceibo"
5,15,0,"Ceibo"
5,15,0,"Ceibo"
5,15,0,"Ceibo"
5,15,0,"Ceibo"
5,15,0,"Ceibo"
5,15,0,"Ceibo"
5,15,0,"Ceibo"
5,15,0,"Ceibo"
5,15,0,"Ceibo"
5,15,0,"Ceibo"
9,20,0,"Pindó"
9,20,0,"Pindó"
9,20,0,"Pindó"
9,20,0,"Pindó"
9,20,0,"Pindó"
9,20,0,"Pindó"
22,80,0,"Eucalipto"
22,80,0,"Eucalipto"
22,80,0,"Eucalipto"
22,80,0,"Eucalipto"
22,80,0,"Eucalipto"
22,80,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
22,50,0,"Eucalipto"
17,70,0,"Eucalipto"
17,70,0,"Eucalipto"
17,70,0,"Eucalipto"
17,70,0,"Eucalipto"
17,70,0,"Eucalipto"
17,70,0,"Eucalipto"
17,70,0,"Eucalipto"
17,70,0,"Eucalipto"
26,75,0,"Eucalipto"
27,142,0,"Eucalipto"
15,25,10,"Eucalipto"
15,43,5,"Eucalipto"
20,90,0,"Eucalipto"
35,152,0,"Eucalipto"
13,35,0,"Eucalipto"
18,41,0,"Eucalipto"
14,40,0,"Eucalipto"
14,53,0,"Eucalipto"
16,74,0,"Eucalipto"
6,19,0,"Eucalipto"
7,23,0,"Eucalipto"
16,62,0,"Eucalipto"
20,62,0,"Eucalipto"
10,14,12,"Eucalipto"
16,43,9,"Eucalipto"
19,52,0,"Eucalipto"
11,18,0,"Eucalipto"
18,48,0,"Eucalipto"
5,12,0,"Eucalipto"
16,87,10,"Eucalipto"
20,60,0,"Eucalipto"
22,65,0,"Eucalipto"
34,140,0,"Eucalipto"
17,92,8,"Eucalipto"
21,130,0,"Eucalipto"
28,65,0,"Eucalipto"
28,84,5,"Eucalipto"
28,68,6,"Eucalipto"
26,64,9,"Eucalipto"
25,45,0,"Eucalipto"
33,110,0,"Eucalipto"
33,39,0,"Eucalipto"
36,162,0,"Eucalipto"
37,110,0,"Eucalipto"
19,56,10,"Eucalipto"
15,36,5,"Eucalipto"
22,65,0,"Eucalipto"
18,49,5,"Eucalipto"
22,54,15,"Eucalipto"
14,38,0,"Eucalipto"
22,49,0,"Eucalipto"
9,38,0,"Eucalipto"
16,70,0,"Eucalipto"
26,74,9,"Eucalipto"
13,28,8,"Eucalipto"
23,42,10,"Eucalipto"
13,45,0,"Eucalipto"
23,49,0,"Eucalipto"
21,47,0,"Eucalipto"
22,61,0,"Eucalipto"
18,40,18,"Eucalipto"
15,52,23,"Eucalipto"
20,115,15,"Eucalipto"
20,82,7,"Eucalipto"
23,90,10,"Eucalipto"
18,34,0,"Eucalipto"
24,100,0,"Eucalipto"
11,32,7,"Eucalipto"
34,51,0,"Eucalipto"
30,116,5,"Eucalipto"
12,50,0,"Eucalipto"
10,35,8,"Eucalipto"
14,36,10,"Eucalipto"
34,90,20,"Eucalipto"
12,70,0,"Eucalipto"
35,113,0,"Eucalipto"
33,76,0,"Eucalipto"
18,29,0,"Eucalipto"
36,78,0,"Eucalipto"
33,42,0,"Eucalipto"
29,54,0,"Eucalipto"
38,105,0,"Eucalipto"
37,78,0,"Eucalipto"
5,10,0,"Ceibo"
5,14,0,"Ceibo"
5,13,24,"Ceibo"
7,16,0,"Ceibo"
6,13,0,"Ceibo"
2,19,0,"Ceibo"
2,6,0,"Ceibo"
2,10,10,"Ceibo"
9,30,0,"Ceibo"
9,30,0,"Ceibo"
25,66,0,"Eucalipto"
28,72,0,"Eucalipto"
17,50,0,"Eucalipto"
25,55,0,"Eucalipto"
7,20,0,"Ceibo"
24,55,0,"Eucalipto"
23,39,0,"Eucalipto"
25,62,0,"Eucalipto"
18,29,0,"Eucalipto"
23,85,0,"Eucalipto"
12,23,0,"Eucalipto"
29,70,0,"Eucalipto"
27,125,0,"Eucalipto"
17,100,0,"Eucalipto"
22,100,10,"Eucalipto"
21,110,28,"Eucalipto"
25,92,0,"Eucalipto"
22,135,10,"Eucalipto"
7,52,5,"Eucalipto"
17,106,6,"Eucalipto"
22,108,0,"Eucalipto"
30,116,0,"Eucalipto"
19,26,0,"Eucalipto"
15,72,14,"Eucalipto"
23,108,10,"Eucalipto"
31,110,0,"Eucalipto"
23,65,0,"Eucalipto"
13,84,10,"Eucalipto"
25,66,0,"Eucalipto"
1,48,0,"Eucalipto"
22,62,13,"Eucalipto"
25,68,20,"Eucalipto"
27,72,10,"Eucalipto"
16,32,25,"Eucalipto"
25,88,10,"Eucalipto"
29,95,6,"Eucalipto"
17,185,15,"Eucalipto"
21,79,11,"Eucalipto"
24,98,8,"Eucalipto"
14,46,8,"Eucalipto"
22,125,7,"Eucalipto"
18,100,24,"Eucalipto"
23,98,4,"Eucalipto"
18,44,10,"Eucalipto"
27,61,6,"Eucalipto"
20,45,6,"Eucalipto"
21,45,0,"Eucalipto"
25,88,8,"Eucalipto"
24,60,0,"Eucalipto"
25,100,0,"Eucalipto"
20,58,6,"Eucalipto"
22,92,0,"Eucalipto"
21,70,6,"Eucalipto"
2,100,0,"Eucalipto"
34,123,0,"Eucalipto"
31,85,0,"Eucalipto"
30,110,0,"Eucalipto"
21,36,0,"Eucalipto"
27,60,10,"Eucalipto"
22,49,3,"Eucalipto"
23,68,0,"Eucalipto"
20,53,10,"Eucalipto"
38,47,0,"Eucalipto"
22,54,0,"Eucalipto"
15,40,7,"Eucalipto"
20,50,9,"Eucalipto"
22,80,12,"Eucalipto"
27,66,2,"Eucalipto"
21,75,18,"Eucalipto"
20,48,0,"Eucalipto"
36,78,4,"Eucalipto"
13,40,0,"Eucalipto"
34,45,0,"Eucalipto"
34,142,0,"Eucalipto"
26,50,10,"Eucalipto"
34,60,0,"Eucalipto"
15,57,22,"Eucalipto"
22,72,0,"Eucalipto"
23,66,0,"Eucalipto"
27,98,0,"Eucalipto"
18,30,0,"Eucalipto"
22,85,0,"Eucalipto"
22,98,0,"Eucalipto"
22,66,5,"Eucalipto"
26,66,0,"Eucalipto"
17,28,6,"Eucalipto"
32,84,5,"Eucalipto"
19,72,16,"Eucalipto"
26,138,0,"Eucalipto"
1,32,0,"Eucalipto"
25,85,5,"Eucalipto"
23,82,13,"Eucalipto"
26,132,5,"Eucalipto"
24,80,0,"Eucalipto"
10,100,15,"Eucalipto"
16,57,6,"Eucalipto"
15,40,10,"Eucalipto"
35,85,0,"Eucalipto"
22,71,15,"Eucalipto"
21,45,0,"Eucalipto"
16,62,7,"Eucalipto"
36,74,6,"Eucalipto"
25,79,0,"Eucalipto"
12,32,10,"Eucalipto"
18,30,18,"Eucalipto"
7,32,10,"Eucalipto"
11,46,20,"Eucalipto"
30,94,14,"Eucalipto"
13,82,0,"Eucalipto"
16,32,0,"Eucalipto"
30,50,16,"Eucalipto"
5,11,4,"Eucalipto"
23,77,0,"Eucalipto"
22,78,3,"Eucalipto"
39,154,0,"Eucalipto"
15,16,4,"Eucalipto"
16,66,4,"Eucalipto"
12,84,16,"Eucalipto"
20,48,7,"Eucalipto"
15,58,6,"Eucalipto"
17,42,9,"Eucalipto"
18,40,10,"Eucalipto"
30,50,6,"Eucalipto"
8,35,4,"Eucalipto"
16,29,7,"Eucalipto"
52,162,0,"Eucalipto"
35,97,0,"Eucalipto"
20,76,0,"Eucalipto"
18,89,0,"Eucalipto"
19,48,0,"Eucalipto"
14,69,12,"Eucalipto"
31,51,5,"Eucalipto"
25,82,0,"Eucalipto"
1,62,40,"Eucalipto"
26,73,0,"Eucalipto"
13,74,12,"Eucalipto"
18,52,0,"Eucalipto"
16,36,0,"Eucalipto"
33,125,15,"Eucalipto"
30,134,10,"Eucalipto"
45,132,15,"Eucalipto"
23,69,12,"Eucalipto"
23,134,0,"Eucalipto"
10,40,0,"Eucalipto"
27,98,0,"Eucalipto"
30,70,2,"Eucalipto"
25,57,8,"Eucalipto"
20,51,0,"Eucalipto"
30,76,6,"Eucalipto"
30,68,12,"Eucalipto"
31,120,10,"Eucalipto"
25,85,0,"Eucalipto"
30,80,6,"Eucalipto"
25,65,6,"Eucalipto"
38,95,7,"Eucalipto"
27,42,11,"Eucalipto"
14,27,0,"Eucalipto"
10,45,3,"Eucalipto"
25,50,0,"Eucalipto"
20,45,20,"Eucalipto"
25,52,7,"Eucalipto"
30,70,5,"Eucalipto"
28,55,17,"Eucalipto"
25,58,10,"Eucalipto"
30,70,20,"Eucalipto"
20,50,14,"Eucalipto"
29,66,0,"Eucalipto"
15,38,0,"Eucalipto"
20,52,7,"Eucalipto"
30,60,3,"Eucalipto"
22,35,3,"Eucalipto"
30,60,15,"Eucalipto"
23,45,0,"Eucalipto"
28,50,0,"Eucalipto"
24,46,20,"Eucalipto"
18,70,0,"Eucalipto"
29,69,0,"Eucalipto"
25,42,20,"Eucalipto"
30,55,7,"Eucalipto"
15,44,12,"Eucalipto"
20,44,0,"Eucalipto"
30,60,5,"Eucalipto"
20,57,0,"Eucalipto"
4,32,7,"Eucalipto"
28,74,0,"Eucalipto"
27,40,15,"Eucalipto"
30,55,14,"Eucalipto"
25,50,25,"Eucalipto"
30,55,5,"Eucalipto"
35,100,15,"Eucalipto"
30,85,7,"Eucalipto"
28,55,5,"Eucalipto"
30,70,20,"Eucalipto"
25,56,20,"Eucalipto"
30,70,5,"Eucalipto"
25,81,0,"Eucalipto"
28,50,0,"Eucalipto"
15,55,15,"Eucalipto"
30,100,20,"Eucalipto"
22,53,0,"Eucalipto"
20,65,10,"Eucalipto"
26,54,15,"Eucalipto"
22,53,5,"Eucalipto"
25,46,0,"Eucalipto"
10,24,20,"Eucalipto"
25,62,11,"Eucalipto"
13,45,6,"Eucalipto"
19,52,8,"Eucalipto"
24,84,0,"Eucalipto"
30,50,20,"Eucalipto"
27,85,0,"Eucalipto"
27,42,15,"Eucalipto"
35,80,11,"Eucalipto"
30,102,0,"Eucalipto"
9,57,0,"Eucalipto"
10,40,8,"Eucalipto"
30,55,27,"Eucalipto"
20,40,8,"Eucalipto"
12,32,5,"Eucalipto"
20,55,3,"Eucalipto"
5,45,0,"Eucalipto"
29,84,7,"Eucalipto"
33,68,0,"Eucalipto"
30,80,0,"Eucalipto"
12,32,0,"Eucalipto"
16,38,0,"Eucalipto"
26,52,10,"Eucalipto"
22,53,6,"Eucalipto"
15,34,13,"Eucalipto"
15,36,5,"Eucalipto"
26,60,0,"Eucalipto"
